customer_id,age,tenure_months,monthly_charges,total_charges,call_minutes,data_usage_gb,support_calls,contract_type,payment_method,internet_service,streaming_tv,streaming_movies,churn
192,57.84598191485209,21,68.87288065061556,1522.2390610459,600.4575872287008,57.93263172009636,3,1 Year,Bank Transfer,No,No,Yes,0
193,48.21140616195306,23,18.06396089665224,367.7621059483708,814.073032045986,148.59150861010036,1,2 Year,Electronic Check,DSL,No,Yes,0
194,26.31391831932018,34,114.84814682359708,3727.0754674444893,854.3784843877313,15.601961536535674,0,1 Year,Electronic Check,Fiber Optic,No,Yes,0
195,47.59771388776773,28,71.23976896811855,2372.5031627494814,577.8374879441825,83.42382971308798,1,1 Year,Bank Transfer,Fiber Optic,Yes,No,0
196,50.77976069593255,29,83.29006391342125,2494.020270031617,522.3513892956922,2.847559133018205,1,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,0
197,31.742138456983007,35,98.54649311722127,3101.995603679237,588.8159102955574,38.62261743511176,4,Month-to-Month,Mailed Check,DSL,No,Yes,0
198,47.305876589182915,33,39.365126273190995,1274.127456449658,667.5915056464237,3.6581167087393585,3,2 Year,Mailed Check,DSL,Yes,Yes,0
199,45.87313077669,26,84.20415697105685,1799.044810428147,778.2607373739511,135.9300263772962,3,Month-to-Month,Bank Transfer,DSL,Yes,Yes,0
200,27.855445532540653,29,61.970767273036195,1463.3272603768273,600.8459717988303,72.69682452578881,1,1 Year,Bank Transfer,No,Yes,No,1
201,50.36681040522425,32,95.40312325649481,3352.7775241741306,723.7772596046307,53.639904708871086,2,1 Year,Bank Transfer,No,No,No,0
202,53.41176789552352,20,6.183177389455139,123.60824953848473,927.6719464541882,86.83413582074434,3,1 Year,Bank Transfer,No,No,No,0
203,61.245768647629156,23,67.02717099276192,1621.616286957073,676.2619224529569,52.138040797628314,3,Month-to-Month,Electronic Check,Fiber Optic,No,No,0
204,60.80703078052355,30,51.915380326481156,1737.7975164719937,662.3305712009557,173.59880208042563,4,1 Year,Mailed Check,Fiber Optic,No,No,0
205,24.334959480643633,16,82.96788851902467,1372.5509030005367,296.2178349819864,62.58082217665366,0,1 Year,Bank Transfer,Fiber Optic,No,No,0
206,30.93262440127316,34,84.10132562104606,3069.07157883298,73.85397263418736,129.28628108244573,0,2 Year,Bank Transfer,Fiber Optic,Yes,Yes,0
207,52.7255290081299,20,48.771223155339214,1000.5230225822902,677.6751458460337,36.40058654822599,3,2 Year,Electronic Check,Fiber Optic,Yes,No,0
208,52.706789263683135,43,48.634784074718695,2360.319595708437,581.0351537438255,6.225151446166626,2,2 Year,Credit Card,DSL,Yes,Yes,0
209,52.72571529459072,28,66.68003894328012,2198.150995846328,497.04346501705163,37.55764463699044,1,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,0
210,102.79097235982081,27,43.100733180543756,1186.9442320815376,648.7060408372689,6.783703071497276,1,1 Year,Electronic Check,DSL,Yes,Yes,0
211,53.56335766039751,33,95.2595108635638,3193.11773082076,587.9192541606184,44.884917220407935,1,1 Year,Electronic Check,No,Yes,Yes,0
212,62.03348460270898,24,58.923783986576616,1459.4469101714,825.5560501267797,32.936617216207004,3,1 Year,Credit Card,No,No,No,1
213,59.310026452398034,33,-17.209646579649245,-561.9253602444458,617.2221736517956,48.719222979999216,1,2 Year,Mailed Check,No,No,No,0
214,54.77086876958697,26,58.755338301345816,1466.4903969399297,450.6153429859665,0.5048896295247788,0,1 Year,Mailed Check,No,Yes,No,1
215,40.27096133039482,26,38.84368537468083,1115.811037015925,798.0332477918578,10.835743709006497,1,1 Year,Mailed Check,No,No,Yes,1
216,56.38453830739901,32,21.061725536171636,647.0883443756944,556.5737850107595,33.79783259242908,5,1 Year,Bank Transfer,Fiber Optic,Yes,No,0
217,33.40762178193643,25,32.877200853322826,784.4003038769401,705.3073367344614,150.29272816458823,1,1 Year,Mailed Check,Fiber Optic,Yes,No,0
218,41.44772089889987,32,73.2822541549891,2555.702844296865,504.5178587614399,24.193692101066905,0,1 Year,Bank Transfer,Fiber Optic,No,No,1
219,37.71954678256345,32,109.85922484744694,3858.2945031360623,470.0346229005127,27.61468527604996,3,Month-to-Month,Bank Transfer,No,No,No,0
220,46.22811209079484,35,79.3955342159494,3427.2789646540973,616.8336460371393,62.710015625135284,2,1 Year,Electronic Check,No,Yes,No,0
221,79.71987850010262,31,51.80489835352781,1801.8239906123495,602.565728708737,46.290893221790085,1,Month-to-Month,Mailed Check,DSL,No,No,0
222,16.99102211112378,36,83.67712585512108,3261.5083842897197,695.9654070733666,17.757102406798175,1,1 Year,Mailed Check,Fiber Optic,Yes,Yes,0
223,55.2939028556177,23,56.22729069343025,1418.844610867753,546.2708493380514,26.450871080473178,4,Month-to-Month,Mailed Check,No,Yes,Yes,0
224,20.809261932155223,40,49.16198892510566,1937.3985481980687,232.72804324592056,12.275836158697908,1,1 Year,Bank Transfer,No,Yes,No,0
225,37.9210220131585,28,35.36911995301047,1046.0135017067405,513.4452232823223,169.10130522570154,2,1 Year,Bank Transfer,No,Yes,Yes,0
226,61.33425895451049,29,17.445135797448422,536.7512683968424,758.7636934287632,6.999575375709134,2,1 Year,Mailed Check,DSL,Yes,Yes,0
227,45.96420028643194,41,58.30228880321664,2260.817277573709,540.5247841513788,23.247762454706578,1,1 Year,Bank Transfer,No,No,No,0
228,28.83382833106041,22,74.74160469760396,1636.2673002700085,550.7233194970904,1.3089331370830133,4,2 Year,Bank Transfer,DSL,Yes,Yes,0
229,34.27044436110047,38,67.10128989955331,2792.694700222144,797.2753011811874,12.537268278546948,1,1 Year,Credit Card,DSL,No,No,1
230,55.19396623402014,26,57.520992161579244,1492.7776486842379,457.6053545482155,75.81357835465926,0,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,0
231,34.04450052424295,39,41.627618179096565,1722.7643502265641,291.4393563514201,11.230683588651736,2,2 Year,Mailed Check,No,No,No,0
232,48.246878843729625,34,88.24738575054906,3269.4872290364783,567.8737760949011,4.1725263553103655,0,2 Year,Mailed Check,DSL,Yes,Yes,1
233,45.68357759855721,36,30.486042401602454,1190.8005542287347,503.1652097502526,32.16579981195808,3,1 Year,Credit Card,No,No,Yes,0
234,35.22599478591275,35,93.28083741530426,3829.8570924844544,406.7507360493492,0.5009630155306116,0,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,0
235,77.15916133987989,24,39.93348943219826,902.6935094392451,564.9243088202619,4.428783871291158,5,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,1
236,54.50878533477017,17,47.426942879408955,938.6874103678896,698.3011294493567,82.41566034893647,3,2 Year,Electronic Check,DSL,No,No,1
237,14.622861200135894,23,25.99644428152969,626.2760616803436,598.1422876864368,73.80512113790427,1,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,0
238,47.796814721541416,36,54.9579355934309,2143.500893511229,661.3962145372476,123.33692694100975,2,1 Year,Mailed Check,Fiber Optic,No,No,0
239,35.07320302847418,30,99.25937375433936,3185.318186369795,962.6815397030846,96.38426433660356,2,1 Year,Mailed Check,Fiber Optic,No,No,1
240,57.78650002194336,34,85.46884265331869,3093.7671950250246,531.4242276884872,57.47037428893825,2,1 Year,Electronic Check,No,No,Yes,0
241,33.11218892350949,31,99.35266336084105,2883.6265888142902,655.6697269289339,2.687597683929059,1,1 Year,Electronic Check,No,No,Yes,0
242,43.278953377996515,27,85.66427637801807,2497.342489664569,498.1573274801731,76.35802778478906,4,1 Year,Bank Transfer,DSL,Yes,No,0
243,52.57480918470686,33,36.88990514408892,1042.2082997665877,430.7280560226054,93.3815579085314,1,2 Year,Credit Card,DSL,Yes,Yes,0
244,57.98632791255182,32,60.076323270173276,2325.2451636649566,483.01846931644604,80.24295699451612,4,1 Year,Credit Card,Fiber Optic,Yes,No,0
245,26.995553894163358,24,46.59402612647612,1160.9538512411489,504.2482856956623,35.51253428969825,0,1 Year,Credit Card,Fiber Optic,No,Yes,0
246,39.98248146238578,22,109.91724712117121,2698.681157986558,671.8951595094251,13.257025245172645,2,2 Year,Bank Transfer,DSL,No,No,0
247,37.87582033258566,35,34.09634060721066,1274.7380903338046,1069.8151573401515,93.32306533752659,2,2 Year,Credit Card,Fiber Optic,No,Yes,0
248,35.200061511394324,31,96.81093068167333,3012.1185203096634,456.79131274483194,64.94400171862972,1,2 Year,Electronic Check,DSL,Yes,Yes,0
249,71.48181360421646,32,96.78861610326308,2929.7528287482255,516.6749388769075,197.54124372645634,4,Month-to-Month,Electronic Check,No,No,No,0
250,51.07472566441433,28,124.88860605148261,3241.4907319524405,587.3753973777503,8.46193150150503,2,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,0
251,26.086740684974323,31,57.70940222111508,1928.4194733878496,679.1597697419494,12.787507201688289,4,1 Year,Credit Card,Fiber Optic,No,No,1
252,58.767929205821645,34,91.36966478740486,3332.413690679088,652.710162390957,11.900053347681457,2,1 Year,Electronic Check,Fiber Optic,No,Yes,0
253,76.8323429551895,34,138.44955509616528,4970.162483333174,856.8191587896234,78.64078044329924,3,1 Year,Mailed Check,No,No,Yes,0
254,60.486978908267204,43,51.4707496919891,2187.177723999335,114.72158589295833,10.345507471411734,3,Month-to-Month,Credit Card,No,Yes,Yes,0
255,22.2094505106898,27,23.948792574029213,673.3379527792954,122.61402596086543,3.449277316223281,1,1 Year,Credit Card,Fiber Optic,No,Yes,0
256,37.73648890700623,27,13.599698982767087,351.6650394202719,500.82436559797014,327.18362256168973,0,1 Year,Electronic Check,DSL,Yes,No,1
257,64.00366723779933,29,91.38136086583994,2469.6374070862935,819.4600375087417,1.2565175057370788,1,Month-to-Month,Mailed Check,No,No,No,0
258,34.38495801571829,38,13.505493758242487,498.9762128259586,286.87039367888076,90.16450262927484,2,2 Year,Mailed Check,Fiber Optic,No,Yes,0
259,51.657291422193424,28,58.830428411862314,1608.8166108131306,-1.5264679387514661,22.735407512681306,2,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,0
260,56.61951080144005,33,83.11939561116883,3144.5620597639345,714.2358812438417,92.13647019230538,4,1 Year,Electronic Check,No,No,Yes,0
261,31.096042926328757,32,75.55526610489743,2087.7358481229467,648.7314447405429,40.44142657643495,1,Month-to-Month,Electronic Check,DSL,Yes,No,0
262,44.107119659073,35,82.76334592552517,2887.148987479917,381.95831864011404,115.95159490631033,3,2 Year,Credit Card,Fiber Optic,No,No,0
263,-3.619010101036089,31,76.66869567402563,2527.021200269773,402.892079855814,130.31507584295468,4,2 Year,Electronic Check,DSL,Yes,Yes,1
264,29.634185379985652,32,108.3659743994018,4156.237202045208,406.05125607306513,0.45699112487037863,4,2 Year,Electronic Check,DSL,No,No,0
265,41.2114777291026,31,41.43050857783609,1206.3302082794619,622.107063494788,3.920361822242118,1,2 Year,Bank Transfer,No,No,Yes,0
266,26.283252270527257,31,49.690145846244064,1368.4991689946028,474.7369447633986,14.408024648555154,2,2 Year,Electronic Check,Fiber Optic,No,Yes,0
267,69.48616955897452,33,46.82021664187528,1656.77529672566,698.8127837951039,55.32951387243615,3,2 Year,Electronic Check,Fiber Optic,Yes,No,0
268,23.54787933059051,26,94.9057543558783,2508.229145251173,29.074667419121738,109.58448458592436,0,1 Year,Credit Card,DSL,No,No,0
269,38.39933269954524,30,97.0119576518519,2846.09856668395,428.62962697444016,30.803932379874883,1,1 Year,Mailed Check,No,Yes,No,0
270,46.96110865929137,19,83.53675957955525,1656.658662695641,374.78920781778993,46.69386315128416,2,Month-to-Month,Credit Card,No,Yes,No,0
271,66.61909933599173,35,105.50481000669784,4010.9188328587584,548.7318643255015,10.44353553147773,3,1 Year,Bank Transfer,No,No,Yes,0
272,23.46206773230841,35,34.65877397870858,1302.4642452782452,492.3904483019723,81.72928261113908,2,2 Year,Electronic Check,DSL,Yes,No,0
273,62.447456282324396,29,120.01672334653412,3585.5004892490033,759.5687559791534,171.06201226144657,1,1 Year,Electronic Check,DSL,No,No,0
274,45.1534959152938,27,115.69715865136774,3535.1700430145347,228.13264566798853,15.6396657152553,1,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,0
275,30.27737023428074,21,92.0686599173724,1971.607079313019,609.0982952661504,34.14261293945499,0,2 Year,Electronic Check,No,Yes,No,0
276,51.93155211394906,32,123.4539672631318,3967.5619742490935,711.6672846423411,4.502587558132412,2,1 Year,Electronic Check,DSL,Yes,Yes,0
277,47.98589543360205,32,20.301303769666788,696.0191039984157,971.3294873123909,40.951016507921054,2,1 Year,Electronic Check,No,Yes,Yes,0
278,35.99674684261808,32,54.266555912120445,1517.6350651482671,503.646805781305,34.93648085488875,1,Month-to-Month,Bank Transfer,DSL,No,No,0
279,46.04703127485028,22,47.94089617954143,1119.6434088582475,664.8917208705034,7.799747214277023,2,2 Year,Electronic Check,Fiber Optic,Yes,No,0
280,39.220296047073596,36,91.6443797127203,3199.1597503472517,239.22744148752702,29.175749257179284,3,Month-to-Month,Electronic Check,No,No,Yes,0
281,46.70276017876872,31,38.49577781193563,1034.6527636517271,121.60875913739523,20.331137802694858,2,2 Year,Electronic Check,DSL,Yes,Yes,0
282,54.9319601178157,24,92.72485448012456,2320.016913198945,768.95487515634,36.889539585806,2,2 Year,Bank Transfer,No,No,No,0
283,68.79025224218029,27,111.1160843199014,2862.646370920074,598.8879412703859,44.052735747318025,3,1 Year,Electronic Check,DSL,No,Yes,1
284,26.432767517597263,26,90.85608700251998,1980.8753770864123,835.7025379596846,0.4265935867707807,2,Month-to-Month,Bank Transfer,DSL,Yes,Yes,0
285,76.995500619844,27,78.51253070984504,1935.1707437524997,325.31942220605015,71.56583803128508,2,Month-to-Month,Credit Card,DSL,Yes,Yes,0
286,15.718683007162472,26,40.36379977297753,1226.7807374771876,703.9804279057505,62.41614309450587,1,Month-to-Month,Electronic Check,No,No,Yes,0
287,42.72322357446625,37,44.59447101623906,1558.140929779979,973.7635681087706,22.807906992878898,4,2 Year,Mailed Check,DSL,Yes,No,0
288,53.82475809726865,24,107.4885671589,2663.0425932911967,683.9411216714532,2.719426910483822,5,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,0
289,49.21487801602549,29,93.38047011715997,2414.447970986978,655.3163011182097,70.31108792612709,1,2 Year,Credit Card,No,Yes,Yes,0
290,35.659507202691096,23,68.82941441867368,1915.6696073233497,601.7112161648699,155.2496419800347,1,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,0
291,41.87816624464087,34,57.462713627023284,1967.2788192936173,285.82370857481754,13.731816702412805,4,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,0
292,37.604985980117505,29,9.22576380665869,249.24548640817721,871.1145871420697,19.54296079878062,2,1 Year,Credit Card,No,Yes,No,0
293,36.15952864583683,35,37.874427439466835,1442.9335024649495,477.82847203898683,10.155582409906039,4,Month-to-Month,Electronic Check,DSL,Yes,Yes,0
294,57.744031455315366,32,127.34257261419171,4910.410851512376,700.8966512766034,43.01160513477376,3,1 Year,Electronic Check,Fiber Optic,Yes,No,0
295,50.35523228947571,34,31.586332869925997,1030.090904029108,287.3931386857493,8.411548529804211,2,1 Year,Bank Transfer,No,Yes,Yes,1
296,34.60635607109019,43,75.68439463663242,3025.3026019646536,364.10806709844394,22.017887633851245,2,2 Year,Credit Card,DSL,No,No,1
297,58.493998131498756,19,100.22331919585596,2341.297443939154,887.017479844447,59.70327123366266,0,Month-to-Month,Electronic Check,No,Yes,Yes,0
298,49.60949281314914,26,32.35231995993123,830.8411287164113,530.5395422084314,41.062209228317116,2,Month-to-Month,Bank Transfer,No,Yes,No,1
299,57.1929317825844,39,75.5413142434325,2876.405555007658,890.6550952085089,24.425699842621963,0,Month-to-Month,Mailed Check,No,Yes,No,0
300,54.44443262885419,26,98.13746612531965,2004.4196298956833,584.3538681882965,27.257880800598077,4,1 Year,Credit Card,DSL,Yes,Yes,0
301,32.56507483616892,29,70.37497965721751,2034.0040626625948,231.6204454084285,41.289477866464544,3,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,0
302,36.597284397045456,19,156.05209167000305,2562.9531917647405,778.4135199463441,0.2940996470037823,3,2 Year,Mailed Check,Fiber Optic,No,No,0
303,56.20940407684893,14,19.942022233654143,263.55116611803817,482.02153644887846,4.088160552454596,0,2 Year,Bank Transfer,No,No,No,0
304,54.155553981501974,39,101.76185589651637,3169.2939968501605,739.7377627034086,106.54013887161445,4,Month-to-Month,Credit Card,No,Yes,No,1
305,44.68647609053778,30,64.81594787810607,2184.650397836193,605.0421735080164,4.053940788187814,2,1 Year,Electronic Check,DSL,No,No,0
306,46.75991074963173,27,93.15760464510025,2146.365274853006,291.37635441142595,61.34562872142879,1,2 Year,Electronic Check,No,Yes,Yes,0
307,64.16497343682637,41,83.23921455097738,2750.466904154494,632.8589530741139,126.3102904748308,1,2 Year,Bank Transfer,No,Yes,Yes,0
308,36.12642916746255,29,48.0053140867001,1265.716278497978,1039.2446284305597,15.782381391324318,3,1 Year,Electronic Check,No,No,No,0
309,53.20646071755057,26,76.86989177378021,2247.911995980721,698.5972917028919,23.140791141269094,2,2 Year,Electronic Check,Fiber Optic,No,No,0
310,41.96711021349159,25,14.262956458051384,340.70661844431015,588.4964493989074,42.07324262370907,1,1 Year,Mailed Check,No,No,Yes,0
311,41.73478195159169,32,88.09742501714182,2731.370080191825,815.0686803913795,106.7303665996556,2,2 Year,Mailed Check,Fiber Optic,No,Yes,0
312,61.48165277980785,22,78.94475397971577,1819.880848226372,642.1336930406221,142.2842893010418,1,1 Year,Credit Card,DSL,No,No,1
313,57.38124523482045,25,89.15980505929306,2195.1905961690595,641.9068460525589,67.26976211605292,2,2 Year,Mailed Check,DSL,Yes,Yes,1
314,57.20264454000958,37,101.74354975261451,4230.542343040677,381.67496556817946,4.530150642920264,3,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,0
315,64.58218210731494,30,81.02859520629133,2372.607168632271,646.7696051579197,55.30513693904129,2,2 Year,Credit Card,Fiber Optic,Yes,No,0
316,45.31505762449139,37,74.44268259394829,2692.8882225079724,807.088683283389,26.407382873178314,1,2 Year,Credit Card,Fiber Optic,No,No,0
317,55.22929456942446,20,43.56794990016123,1068.651517111677,432.7875695799951,31.810089422309275,0,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,0
318,40.34599865109816,31,48.63337709052847,1515.9516167580723,884.8991642493895,2.519863236322508,0,Month-to-Month,Mailed Check,No,No,Yes,0
319,49.86249528732663,29,105.60203860531993,3133.0704360122018,581.6587951709748,10.601658747167692,1,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,0
320,43.047854184484734,37,113.09006217117935,4096.283183468907,422.44609769229186,78.15482470786789,2,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,0
321,46.45493947489077,29,62.85668691063838,1380.2146742544628,799.526415384049,30.253045436561354,2,1 Year,Credit Card,Fiber Optic,No,No,0
322,53.9273553815537,32,71.38008241759822,2483.540420280335,542.6411528523462,17.95261993738553,2,1 Year,Credit Card,No,Yes,Yes,0
323,32.726689751497915,19,42.86156875018702,949.5985623302093,751.9029774972216,24.226964007842355,1,2 Year,Bank Transfer,No,Yes,No,1
324,76.3858091352819,35,105.18270535802336,4143.673057214518,541.6482735482925,96.34444003408663,1,2 Year,Electronic Check,No,Yes,No,0
325,29.90973927750447,25,89.96250471075336,2123.5465703761565,588.0347712940193,69.11492125683641,2,2 Year,Electronic Check,DSL,Yes,Yes,1
326,26.78717080818402,24,128.23652309391247,3024.36897307575,698.7120408668583,15.894378127310056,0,1 Year,Mailed Check,No,No,No,0
327,62.37166310250102,34,43.65030768460783,1535.9337030570048,658.1794115180012,6.249928770167233,1,2 Year,Electronic Check,Fiber Optic,Yes,No,0
328,56.87494040944404,25,58.65976302945349,1512.5325080919306,200.89364390965227,14.517496176464922,3,2 Year,Credit Card,No,No,No,0
329,54.36179725578233,37,76.94337767576717,3040.7705928227942,375.75125198112164,126.76146354297877,0,1 Year,Electronic Check,No,Yes,Yes,0
330,54.4251826389642,25,89.39468613177311,2280.248668510457,785.8819969581631,43.56453442039596,0,2 Year,Electronic Check,Fiber Optic,Yes,No,0
331,44.81629840729628,29,63.52997087357103,1775.7992261335314,573.5726822196906,38.12274173051322,1,1 Year,Credit Card,No,Yes,Yes,0
332,31.541184427712526,31,43.81116728638899,1376.745401482472,495.25373944571567,45.36575662909962,1,1 Year,Bank Transfer,DSL,Yes,No,0
333,46.137068372905894,22,96.44222586770714,2333.644128609478,328.28519694850513,22.787545436758382,0,Month-to-Month,Mailed Check,No,Yes,Yes,0
334,34.842574327318324,36,91.63406087636744,4260.855769487195,384.05273574483033,82.28098766509943,2,Month-to-Month,Mailed Check,DSL,No,No,1
335,59.62679600126627,25,42.511776983088254,1009.7672286751557,195.64027200761052,37.04195357913525,2,1 Year,Bank Transfer,DSL,Yes,Yes,0
336,42.79413927746792,26,110.66328403316487,2942.3299881604594,579.7438562596934,6.207230914884594,2,1 Year,Credit Card,DSL,No,Yes,0
337,32.61754204811233,31,105.10596127589811,3139.917429146582,480.3124838837906,6.909403755384239,0,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,0
338,40.1792123752051,35,74.02889491743379,2670.698292569093,406.682421802937,38.48620259721895,3,2 Year,Bank Transfer,No,No,No,0
339,51.193971814134365,39,72.38793587128109,3098.5688735119966,586.3753149664094,137.891089065929,0,2 Year,Bank Transfer,DSL,Yes,No,1
340,36.54413170794038,24,86.62173313347722,2035.654302339199,672.7941261705477,18.43391496117978,2,2 Year,Bank Transfer,DSL,Yes,No,0
341,32.666694066503524,35,44.14890789231225,1229.0564502918533,1018.639586441989,101.83487860880783,3,1 Year,Mailed Check,No,Yes,Yes,0
342,48.65530817237868,23,70.90094437492246,1798.4534718162718,297.6233160873573,72.21642919395397,4,Month-to-Month,Mailed Check,Fiber Optic,No,No,0
343,48.674498566630845,32,5.428493661724588,175.97733093032946,831.8762086601043,14.238478755100381,2,2 Year,Mailed Check,Fiber Optic,No,Yes,0
344,37.39585236943305,29,96.29366936508806,2697.003406589001,794.6203122030144,1.85087601075609,2,Month-to-Month,Mailed Check,DSL,Yes,No,0
345,37.93442541572516,21,23.15520332674422,458.77163991493427,444.1814521246599,5.3707570891048375,1,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,0
346,48.480749060364545,35,115.10259485286997,4153.962504901317,640.6471909172062,65.18853983771997,4,1 Year,Bank Transfer,No,Yes,Yes,1
347,23.27873487754014,32,60.096397181006495,1789.2624235928326,508.473350132477,11.136540452741226,3,2 Year,Electronic Check,Fiber Optic,No,Yes,1
348,23.888043384351672,38,63.64999054206469,2278.6552286766573,637.1377160837478,23.202741564568232,3,Month-to-Month,Bank Transfer,No,Yes,No,0
349,34.22333668121346,24,51.16798281746483,1074.697274955167,901.8262026809101,34.82756500092622,2,1 Year,Mailed Check,DSL,No,No,0
350,41.798292724322295,31,61.35883378233771,1772.3299309123308,721.1212465262626,64.63440314127132,1,1 Year,Mailed Check,No,Yes,Yes,0
351,49.66361348397007,36,112.5559403544411,4307.64072176126,701.7216746466884,6.008550538363867,3,1 Year,Electronic Check,DSL,No,Yes,0
352,67.13034325424329,33,-4.634259696052382,-131.80825753553424,513.9381360090715,26.074649692370684,1,2 Year,Credit Card,No,No,Yes,0
353,57.86489434803029,29,108.30896158264564,3502.819617022473,303.188667015133,33.18649797457036,0,2 Year,Mailed Check,No,No,Yes,0
354,42.60092205054859,29,80.14070443305124,2050.082210447395,558.3063578919184,38.91641864669493,3,1 Year,Credit Card,Fiber Optic,Yes,Yes,1
355,44.71475688145967,30,33.78935056428353,1028.879218253307,841.321630972783,85.28660519464123,2,2 Year,Bank Transfer,No,No,No,0
356,29.962059530432867,27,37.740628208522864,1068.4130977793188,294.56642868207047,9.417677338678562,3,2 Year,Electronic Check,DSL,Yes,Yes,0
357,44.72230296011415,22,120.29179081624609,2864.6542441949914,388.982126364661,82.46912184870449,3,Month-to-Month,Credit Card,No,No,No,0
358,40.670120416197925,23,41.634793601718066,1036.5919247675595,625.2535472468136,59.025580439726696,0,1 Year,Credit Card,DSL,Yes,No,0
359,49.84077840507134,29,35.39948468212122,1017.9589842159622,403.0690430305475,40.58198999294619,3,1 Year,Mailed Check,DSL,No,No,0
360,32.59153584671515,32,104.11943627094188,3274.664008833137,441.4953105769575,60.12001380360441,2,2 Year,Credit Card,No,No,Yes,0
361,52.79019771361759,27,80.15658628857743,2293.3314499556436,515.2802836543646,26.552924991185595,2,1 Year,Credit Card,Fiber Optic,Yes,Yes,0
362,67.99108369503867,32,41.862232703908035,1376.8357462704498,326.8765191619701,7.448067567136397,3,1 Year,Bank Transfer,No,Yes,Yes,0
363,43.36859777314714,33,76.49874926213857,2437.1575347517132,405.1756307567263,54.79558297241574,1,1 Year,Electronic Check,No,No,Yes,0
364,51.02567583148412,33,39.22741949079168,1342.5274205591736,740.6855833574617,37.18754160719611,1,2 Year,Mailed Check,Fiber Optic,No,No,0
365,55.352159875666686,24,103.02464195267815,2431.2675179012986,338.5260435538072,50.995804431615085,2,2 Year,Mailed Check,DSL,Yes,No,0
366,38.98169292171246,25,101.841128946194,2393.1302136793256,280.42557310103246,20.624394085006614,1,2 Year,Credit Card,No,No,No,0
367,48.36138722715625,26,85.9601859646583,2150.407059191466,473.99500409322116,118.68610808496915,0,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,0
368,45.18888601172692,33,80.8498318374105,2797.8231571345077,746.3911005019692,44.26018264189116,2,1 Year,Credit Card,Fiber Optic,Yes,Yes,1
369,46.465141478232475,27,122.83564374602122,3008.756334090918,560.6156384006221,4.463559201065018,4,Month-to-Month,Credit Card,DSL,Yes,Yes,0
370,33.404853242168,37,69.99058982164676,2876.15424799259,507.08378437687634,29.874034185333908,2,2 Year,Mailed Check,Fiber Optic,Yes,Yes,1
371,45.36765261388414,35,34.543776237375965,1141.6559990619214,608.8717595031214,70.6023680085109,0,Month-to-Month,Credit Card,DSL,No,Yes,0
372,52.46997436868175,26,83.48421738496921,1680.0597952755113,250.8585134280696,79.02662679606205,1,1 Year,Credit Card,No,No,Yes,0
373,66.76715411692562,33,132.5814114861134,4616.934152039159,698.9411307550065,34.11996262763407,5,1 Year,Bank Transfer,Fiber Optic,No,No,0
374,59.3890623912781,22,39.55721520442444,635.1617847449746,676.6870062807288,112.56968633491735,4,2 Year,Mailed Check,No,Yes,No,0
375,77.29773686267335,29,59.156116999180426,1541.9299056377424,518.1383051808557,15.576095646060923,4,2 Year,Electronic Check,Fiber Optic,No,Yes,0
376,33.489786556679256,31,82.49338114304358,3176.788340529564,801.1849023592833,26.432399918123465,4,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,0
377,58.08480955081017,29,68.38285452982782,2193.3103116967877,374.50078020939225,114.43258602637754,3,2 Year,Bank Transfer,No,Yes,No,0
378,47.75013008607527,26,40.53089258868056,1156.7993782164422,825.5817986507138,113.29179295211618,2,Month-to-Month,Bank Transfer,Fiber Optic,No,No,0
379,77.8470439982651,34,103.65573568691413,3129.9900910071806,630.8987331190502,57.8723981117883,1,1 Year,Mailed Check,No,Yes,No,0
380,32.87552571967273,34,139.60122166051778,4657.858462609227,532.6894820243654,97.94287172239417,1,1 Year,Credit Card,No,No,Yes,0
381,32.40417236728836,36,75.88394377071722,3070.95853813455,596.0252729263377,4.648176449809847,1,1 Year,Electronic Check,DSL,Yes,No,0
382,36.009110318339665,37,42.87795130791999,1687.961688796284,578.5470468378116,100.12216439801867,0,1 Year,Mailed Check,No,Yes,Yes,0
383,13.141564135352898,33,23.531184248395746,864.7316750690666,844.0565792835434,19.328726193829578,1,1 Year,Credit Card,DSL,Yes,Yes,0
384,37.113674674788584,21,77.73927943663543,1923.364908692358,384.6641745057973,9.820913253210378,4,Month-to-Month,Bank Transfer,No,No,No,0
