StoreSize,StoreAge,CompetitionDistance,ParkingSpace,PopulationDensity,MedianIncome,StoreType,LocationType,WeeklyPromo,StaffCount,InventoryTurnover,HighPerformance
7425.763876570677,12,7.652684395974441,768.9922282715926,5056.908729563613,50804.33018963273,Supermarket,Urban,1,8.427737505192278,16.53643357948871,0
12767.425239664895,8,7.444246604746107,1405.2727924027963,6179.923459378704,63972.09132713713,Supermarket,Rural,1,10.29341765009071,13.394254358530794,0
19281.99397161736,14,5.222344320579072,2023.4353485097947,3830.4048039594536,59752.0124150631,Supermarket,Urban,1,20.407786783449524,14.454991315599885,1
16070.46872065102,4,8.029273813160717,1671.5096750521832,3774.30340026539,67694.42899182506,Grocery,Suburban,0,15.65136075577646,11.461417241570114,0
8771.30610644006,1,9.071356638077512,720.4801579284864,5001.491188970385,42406.37921560537,Convenience,Suburban,1,7.721439459779306,16.393015963912877,0
15865.90462925591,1,5.0559029104889195,1508.2321157841245,6777.822837900808,70967.78011653978,Grocery,Suburban,1,13.375347216852624,19.810080801405366,1
16926.586898644186,19,5.836374156935498,1511.243417626766,3578.3985430879507,80249.44512329463,Grocery,Suburban,1,16.521213399751947,16.386602697202168,1
10580.712818994336,16,1.4654052937788475,958.7692231837461,2828.567212201083,61942.6531231914,Grocery,Suburban,0,8.986435581203796,12.91499779251884,0
15768.62552972764,14,2.098053475117824,1611.1356443769278,3364.3368165880115,74706.47589958711,Supermarket,Urban,1,15.683138207766497,17.98437555809768,1
15291.04359223,16,3.3236073719809625,1345.3092660772088,1671.2290115706696,69655.19412266866,Convenience,Urban,1,16.056923393170635,22.096940084336808,1
9285.148510846884,5,4.112763390965894,851.9863231706239,5346.636848072733,55883.89789750916,Supermarket,Suburban,1,10.501072853946154,15.729449314840844,0
16788.936801741416,9,2.807753950523863,1502.3309516575898,3228.8754209292106,49122.11470314328,Convenience,Suburban,1,17.988670445953346,16.663418531564005,1
17803.92263184117,2,4.928009176045516,2099.796731232509,3687.491268901667,51224.17266919012,Grocery,Suburban,1,14.707462746293096,17.03310328219813,0
20415.256215876383,18,4.172581664650763,2404.644215695366,5364.43169712851,69393.38853732073,Grocery,Rural,1,18.842730541125047,10.186628202444787,1
20269.010260174517,6,7.14179046267923,2116.03728918557,3434.6345133852265,64157.823020221935,Grocery,Suburban,1,18.550024751697464,13.766633481944146,1
8111.653160214545,9,4.050452709032584,948.9084770243024,5138.635593082596,84126.39532822547,Supermarket,Suburban,1,9.458292787990834,13.458400735408581,0
10310.874800424386,1,0.4265641035690111,1148.9666161945381,2442.8672442755696,76863.05168305841,Grocery,Urban,0,11.82773664585555,17.504599946687843,0
17575.1763360433,9,5.251502345070841,1820.751629656152,5438.079142485997,76831.77474690952,Supermarket,Suburban,0,16.662307043005814,17.155107923682245,1
17568.929754561043,16,4.971603951177322,1410.0367715146015,4512.857531898206,68946.21202568333,Grocery,Suburban,1,14.55519248055639,14.637789771801156,1
17575.23843153024,13,3.2759002371910126,1949.1053913258495,3867.1314537704975,50567.01576017503,Grocery,Urban,1,20.345850462741865,13.278365822973853,0
34263.657453273605,9,5.189999766994074,3703.8853923061115,4196.340231915694,69880.08943962488,Convenience,Urban,1,39.583980483340525,9.94021212087965,1
17854.452553465835,13,2.84947082354733,1867.7568907123623,2069.8580580208954,65957.79747542334,Grocery,Suburban,0,20.38797174661308,14.953762414175214,0
20677.828200902994,9,5.6596799072466855,2283.183187142642,4162.001115920455,47924.27917166378,Supermarket,Urban,1,23.53204372905537,12.136295655663496,1
19770.008817466012,11,10.265848873859703,1987.219734208116,3787.4953219650943,83149.23887838068,Supermarket,Urban,1,19.613857388411457,11.764495981265663,1
18256.95625652899,4,1.3887890541864674,1974.73319994102,2110.8510843436547,81534.34062393729,Grocery,Suburban,0,15.901309770681022,17.77880629236776,0
13423.653776798272,2,3.967515825981679,1576.0293547015585,2993.3868596401844,47837.7628337441,Supermarket,Urban,1,13.302776730225021,17.465759385140352,0
18794.846102466337,6,3.6469897571017285,1786.1155856917917,3806.1321130712226,55433.076423252074,Supermarket,Rural,1,18.754232474915284,13.5342175257015,0
11135.873927312141,14,4.133480233024913,1206.2921333301836,3089.061722578238,56750.74670839285,Convenience,Urban,1,11.09102643669842,10.292867156077097,0
13815.906966299955,4,7.039849159193949,1368.1549028496618,381.82914242437437,74147.77315699423,Grocery,Suburban,1,14.030178343343675,12.52256525926888,0
12573.182260854483,6,6.085653118638049,1345.0285704249184,5614.581309413299,72420.87770680994,Grocery,Suburban,1,11.354373293026374,17.979761883981578,1
15409.370696931614,19,6.697533005212847,1702.977904145563,3786.8651873655017,65666.10819179534,Supermarket,Rural,0,14.584915007373272,16.403155850928723,1
26573.292833367545,6,5.060991009507196,2174.1763308329705,589.0746861451821,69107.85920598688,Grocery,Urban,1,25.873741247720897,13.584585607732926,1
5663.674037041259,2,2.3558013601102847,599.5792888325564,7202.444409519092,45685.517053317,Supermarket,Suburban,0,4.827990345650627,15.176259530630722,0
18431.300951872567,18,2.7706292774800407,1641.6694764693427,5862.088496969784,70720.41922037679,Grocery,Suburban,1,18.102222124214858,8.77553424612954,1
6936.420644051742,13,6.492519414933184,740.8187526215307,3476.5269233974973,63486.719366808946,Supermarket,Suburban,0,7.797839788528687,8.548426838895653,0
12640.340671052832,9,5.3416637968265945,1248.0213775538634,2736.2537629499484,54814.352261621156,Convenience,Suburban,1,14.299054423266181,20.931379561563176,0
20444.75298483683,19,7.520414812157677,2268.1840279137814,4604.786816140783,42012.405891045215,Supermarket,Suburban,1,19.72153024947918,16.519578655018968,1
15321.400095477315,13,5.5865242064935945,1301.3389381131055,4303.490222326212,65404.41734279528,Supermarket,Rural,0,15.436667965303306,15.004986192777762,1
9611.276110353469,11,2.63397001333575,1009.6923710624212,4813.13488720056,70354.39844326714,Grocery,Urban,1,7.818389941624828,13.809131447975215,0
11423.481453700158,1,3.9561963716336903,1041.122724588103,2740.5695901174277,39462.77297440119,Grocery,Urban,0,12.22053228319637,9.714498031405576,0
18397.988744673377,7,6.1296282993658595,2099.5652255539208,5646.658031457449,65277.291059846444,Supermarket,Rural,1,17.69596478793271,17.979642382458266,1
11348.166841414317,15,6.420664992477251,1329.2713839042626,3289.806815236676,66833.59627772744,Grocery,Urban,1,11.100675501834054,11.589333710608809,0
16082.292947909875,1,6.710217264309376,1927.5582059025544,5021.148622983351,56686.55685278509,Supermarket,Rural,0,18.486098653969627,17.11254793600045,0
15227.859199519069,12,2.902951773589614,1703.0882817990291,2804.591109314464,70697.57303592762,Convenience,Suburban,0,14.995387256806636,15.396002296627685,1
11741.998261970915,7,2.59793966784615,1293.373626755829,7972.21597863023,63010.0637558402,Convenience,Suburban,1,9.493134336926614,14.843716607629538,0
25719.720446626627,15,4.620394960505158,2279.2824066945027,5043.285023447887,69247.56508004546,Supermarket,Urban,0,22.916177204223835,11.092901042806192,1
18169.595111590057,19,7.880147033066909,1697.772097586662,8326.34841486047,73013.70399312583,Convenience,Urban,1,17.992409684754765,11.132849985982183,1
4874.287066711964,1,3.612263358383964,480.7377809571745,5241.40296448907,73022.10359225786,Supermarket,Suburban,1,4.726881397731447,16.169803158937764,0
15932.271573847138,17,5.909943781201946,1767.450401241101,3157.803464696974,80252.30740169753,Supermarket,Rural,1,18.228877531550015,15.237650473260056,1
11691.06767615806,17,5.91012227787793,1363.1625280926864,5244.071190383795,70074.8778317687,Convenience,Rural,1,11.888120665359315,15.141501219790136,1
19262.16667398112,3,6.521545499341227,1686.7024886868703,5350.866727289825,57844.38888834769,Grocery,Urban,1,20.723284781226372,15.858124777541063,1
11037.396307836498,12,8.32888050789642,1290.2131234175692,4559.986216746644,55283.14932870204,Supermarket,Urban,1,10.901959936656898,9.189769529618875,0
14426.317792665504,6,8.123812849532213,1555.5175153841246,4945.588708048084,49050.368706970665,Supermarket,Urban,0,14.078099569694462,18.04543151982146,0
17524.936394902285,11,3.81078833232099,1830.1436398771148,5142.590694111514,67267.69464669359,Supermarket,Rural,0,17.148407307484167,13.932300778156929,1
19328.775970850606,3,0.8042091173826522,1700.809564161592,2509.478483851388,84819.67571978785,Convenience,Urban,0,18.64006516156148,18.50893506636131,0
8998.517964721119,8,3.6429413292705144,739.8671573866844,2402.7123929050713,59623.21091019275,Supermarket,Urban,0,9.137395281020645,8.975027985642475,0
13327.493820795258,14,5.151344588094471,1369.2480025517639,2808.6745020783496,71744.1237156494,Supermarket,Urban,0,11.997108212368246,16.70707801658229,0
12625.27344419522,14,4.276709444628686,1339.0444217439765,4191.313591555765,53715.799932272595,Supermarket,Urban,1,14.600144945805523,16.678737893382785,0
11733.35383713144,10,8.935797885856271,1037.5952400737938,3665.24324278987,67922.07372740952,Supermarket,Rural,1,10.949967307233262,10.541601979930029,0
23827.271201405485,2,5.037560608632899,2436.5350132287695,2536.644151115577,83890.2069211166,Supermarket,Suburban,1,20.467853123370315,13.082231647193591,1
17024.908554804777,14,6.307423760512387,1945.2615587774383,5162.97131577947,75293.71959997914,Supermarket,Urban,0,14.27743207146352,11.821480812149403,1
8695.580228324774,9,5.434428619294687,986.1017352518223,4424.56723020472,41437.81950291265,Supermarket,Urban,1,7.003152196789845,17.58963786751576,0
19589.30973527388,3,4.306733633018355,2293.7946935065434,4253.393487056282,73560.42224053317,Supermarket,Urban,1,18.984831266814925,15.926665448667729,1
25610.780985063167,8,1.150376644074667,2423.6873321692055,3613.016042239097,74243.38668190328,Convenience,Urban,1,22.410570363261762,19.796546477705263,1
20162.326302755733,16,4.842764722917029,1869.490874709403,3432.6578464516406,67602.30459840634,Supermarket,Urban,1,16.30444987249833,15.608861802845897,1
7403.150170229933,2,11.509294586308254,814.1765441684572,2738.0032572865352,75012.83169053512,Grocery,Suburban,1,7.462433253238418,17.196732560668675,0
12578.829635668742,6,2.5110832003243324,1223.221950755045,5400.610438806007,52497.46940423692,Grocery,Urban,1,13.484397436289882,18.516032224141522,0
21334.555745933114,12,1.370253911251551,1781.4769338019555,2944.7606775202203,65948.94732206129,Convenience,Urban,1,17.79942882712061,16.66328017952318,1
11461.652671906097,5,8.872778605137821,1046.5869471511917,4314.085700039225,81652.60911407153,Convenience,Urban,0,11.282487660913533,13.847450391144662,0
17219.09714073114,2,6.48416593973867,1665.8321326967302,6493.01559440805,80299.24225199551,Supermarket,Suburban,1,18.89712349396883,13.289116664215392,1
18873.170267146685,16,5.374839761046873,1730.682113529752,3501.613382965974,73220.67461008957,Supermarket,Suburban,1,22.54065620707999,14.76079971741439,1
10365.347642109586,5,7.725347724734116,966.9648606293465,5441.053211078792,51755.07164748675,Supermarket,Suburban,0,11.058542059959288,17.38975136943027,0
14702.373219690999,15,3.336996114087807,1348.9579781964328,4853.063524053509,49393.043440710826,Supermarket,Suburban,1,13.201787557730027,12.701690814441145,0
-1206.3367003453623,12,4.786810478170697,-98.50941476389767,4467.20134489158,66718.15511665032,Grocery,Suburban,1,-1.3108313416488728,16.956460578539094,0
9878.06179332855,4,6.910308233801646,1041.9753763841245,4645.522662857129,67711.61358088761,Grocery,Urban,1,10.26500296513316,15.967896954930916,0
13737.159243034199,15,9.220708735640791,1427.1767831648535,3857.6401460936045,63494.42341584115,Convenience,Rural,0,12.15353561634979,11.240081630401555,0
8761.084090175753,11,2.6629113706867833,929.860638146258,4052.1639531901606,52928.22532705021,Supermarket,Urban,1,9.991528678264347,16.810605777571283,0
23162.056519658177,16,7.56146891712079,2031.136228821473,3177.829077661413,71554.41613085591,Convenience,Suburban,1,22.48947141580567,15.425763038557058,1
7849.293110196837,6,5.763678121681968,720.7706150748385,4062.1856817011335,66652.48023041812,Supermarket,Suburban,1,9.299772319144624,13.34842736642912,1
12799.77756651508,14,5.326122134858832,1341.2200469838092,3122.1610063247545,69347.3647482571,Supermarket,Suburban,0,13.941010892388555,15.382285718142807,0
15653.702886430458,18,4.984541555490524,1627.7519028818106,5508.4826396148965,73901.50639436166,Supermarket,Rural,1,16.558882354803117,13.465046930147786,1
22206.366445330576,12,2.2307067586107934,2226.2595713023848,1450.7538569823337,60895.25318482981,Grocery,Suburban,1,24.234721160464797,15.74301619406933,0
7820.689244102803,11,6.926177996426064,735.2740649420587,4721.579936688224,57668.62433930845,Supermarket,Rural,1,7.752170680365954,14.496118891060343,0
20815.818760774797,13,3.435461959347344,2425.401754321263,4504.88005213342,81613.47984962935,Convenience,Rural,0,20.85933612664554,10.410227303971151,1
15051.165305097935,11,2.840618594995306,1408.650747711558,4369.02394626405,53639.622702047476,Convenience,Rural,1,17.16559747097797,14.585893134353277,1
10092.456744760246,16,6.770917917800676,991.3292047179043,5536.74842329823,57962.38700806988,Convenience,Rural,1,10.822862116747174,13.67194831370757,0
17310.517371316353,15,6.578268050293357,1854.381439723817,3570.814614935579,83513.7172314121,Supermarket,Rural,0,20.06111236386411,16.906759062896384,1
15995.29847786735,15,5.1580001672221245,1627.0554728930883,4383.150766858074,56794.6362348551,Convenience,Suburban,1,18.495854708489887,17.639305487837234,1
11998.915614206027,4,7.159087241623283,1126.4034714623915,1425.1871677203208,63520.7353453916,Grocery,Urban,1,14.285861098008867,13.47299471450847,0
15349.010424950095,11,7.85187316295823,1495.3894912076944,3377.0246767971653,58820.45196330458,Supermarket,Urban,1,16.57824917928804,12.631813570242745,1
13073.4320156912,19,7.6164481556510815,1461.3381996544383,5283.604646762837,38251.67778074303,Supermarket,Suburban,1,13.085468555439242,9.959537856723117,0
15567.58672625624,15,3.94344205319604,1418.5989280660292,1991.2573966952773,63150.38521992805,Supermarket,Rural,0,13.489698107643402,12.557888630947776,0
18310.653372605233,4,7.028209862559424,1569.0437252480233,4239.615050576117,49840.67354632178,Supermarket,Suburban,1,19.814914267475448,14.030193676823188,1
22930.08408072676,13,5.4232819550172975,2121.6410684159964,2983.7243921743043,68818.70648965341,Grocery,Rural,1,21.018427889130027,10.982209991537358,1
8810.922505865754,19,8.451815540704748,1004.2810060190748,3833.5195423423975,81584.57765061667,Convenience,Rural,1,8.045949642772644,17.67940977699066,0
25665.166873281334,2,4.752543327465654,2144.5707851342618,3073.483766857604,31787.39400239518,Supermarket,Urban,1,22.978411717186198,15.786485881322083,0
5239.561002387491,14,4.287056725263339,627.0069630815233,2129.2065935598544,58896.2452399958,Grocery,Urban,0,6.025750963521099,14.638749857940303,0
14241.074524822083,4,3.7724062463142465,1447.4644660567121,4579.004972439701,71784.84849447472,Convenience,Urban,1,16.3371581678963,14.949986086814594,0
17941.58603242288,16,5.378575788471111,2142.114668355876,3925.6048569628806,32249.766223553335,Supermarket,Urban,1,18.881513034159223,15.91813486075534,1
16404.959338675162,14,5.933450935184208,1928.56467203329,4918.943679530799,85043.98040633347,Convenience,Suburban,1,16.22766097788157,16.899284933608527,1
11886.50240089703,15,5.971924565854542,1166.2150441168492,5191.656861998292,70698.38055205226,Grocery,Rural,1,12.70483797817442,17.427022910541794,1
13959.388748213623,3,5.698345080623714,1227.5836627957597,5837.888105633522,81248.19232897852,Grocery,Suburban,1,14.558131781002617,14.072607014060758,0
12534.995326705835,8,6.342074025359612,1085.472822284025,4200.230118163997,56540.78205332856,Supermarket,Suburban,0,12.112487005318759,14.574195159647138,0
12053.176215278942,16,4.5549163281712035,1079.9594609230073,5902.931536904813,58350.18844585714,Grocery,Urban,0,11.472844069248579,15.518910317832491,0
19248.010485105122,10,3.254969368816257,2086.5864592644743,2536.3382389135686,62585.95467801396,Supermarket,Urban,0,18.345619930812205,14.451716016046104,0
16785.077429825236,4,3.0803440061727043,1526.0656662275555,5363.439743842197,97073.1357132731,Grocery,Suburban,1,17.38352185924841,17.616952247660613,0
11535.45202369673,18,6.950102190606937,1080.3759545836626,4689.08562449178,84771.580407456,Supermarket,Urban,0,12.216825132857519,18.681967314414294,0
19497.999377166256,2,5.940644621056579,1909.8515038041971,4349.638978772181,66985.2154926312,Convenience,Urban,0,19.12162367320664,16.032219943584483,1
16536.497604383047,17,1.288324458099352,1926.986609631993,4667.0983512446755,68816.02657476175,Supermarket,Suburban,1,19.636703621840173,12.275425076120289,1
19064.3105941948,13,7.193506853599882,1669.5710452576977,2558.891682496807,74523.557173774,Supermarket,Urban,0,15.89083279936812,16.525203362496224,1
18148.14420961806,4,8.76087029280531,1455.5004408350426,2204.879785112466,100873.32231487188,Grocery,Rural,1,17.03781915750573,16.151097162632478,1
10855.02494538964,11,3.5681662984829345,894.4959169825075,6564.742279115498,70740.79689585576,Supermarket,Urban,1,10.50364641203488,12.02387392404751,0
12199.094799015153,7,5.6723200925520825,1417.4207988457683,3746.9167327040946,65689.39094178154,Grocery,Urban,0,9.841845868434339,16.14779987798618,0
18736.46802561631,12,4.053083812735281,1984.2043036332163,3725.509867289949,59921.02405077518,Convenience,Urban,1,17.724377891478866,13.367428444061964,1
18051.851327167326,10,6.256613850942333,1641.3036528287164,2346.5357886380625,68523.72871279162,Grocery,Urban,0,16.417869354364036,17.23828144523185,1
14895.492030179259,7,2.6679822218495497,1297.2141418791298,1777.3325417547444,56194.67272473186,Supermarket,Suburban,1,14.931457316205439,16.5008115654,0
15586.63691654391,13,4.857108685802438,1430.396104546671,3867.5216817815767,72441.3850711531,Grocery,Suburban,1,14.56671315477172,15.668959616507172,1
21388.324478942122,7,6.962628255997562,1809.2785154848054,3487.618117736908,43511.05055312689,Grocery,Suburban,0,23.323387236372042,15.115640201667508,0
12042.14305582085,17,7.471423478597679,1416.894404362011,4002.601535113676,61092.49115890501,Convenience,Suburban,0,12.089986468060925,8.599883779990982,0
17735.48690585019,10,5.852991637839377,1975.1700859456978,4130.730910573262,76019.49282091005,Supermarket,Urban,1,15.108948081898903,11.35717468602799,1
13989.03673783053,10,4.321909393580522,1377.8592254695716,7734.191621891041,70536.8548150603,Supermarket,Suburban,0,15.388283557896859,14.607596340630387,0
13911.593983863899,4,1.814797831312783,1594.2478616526278,3492.1300288915677,58060.63069922522,Grocery,Urban,0,11.681448032598807,19.55815064341061,0
20493.88425993595,4,3.4849005775214366,1844.0054434539543,6369.91016191517,61519.632343750425,Supermarket,Urban,1,23.273258023554316,16.69404320439834,0
19127.08174494015,7,4.06145319049044,2078.823488961036,6463.036322567417,80530.02030038317,Supermarket,Suburban,1,22.427820774087575,20.442138987176747,1
19067.548180003192,1,3.6045324333967717,2178.377761336699,5130.436427907976,46843.97455964868,Supermarket,Rural,1,17.71333498640848,15.248961580962728,0
21527.394035771646,12,5.11910593662723,2029.4035482516827,3647.3105011763323,46931.09528133005,Convenience,Suburban,1,25.196890188448624,14.907447708524183,1
15105.019208163796,13,4.31622452765743,1666.062136574473,1957.7914958009062,51055.49071733754,Convenience,Urban,1,16.87537675684166,19.27537555976112,0
18409.76485647482,10,5.344242744670886,1690.0696911421276,4716.91581600086,64839.83203600035,Grocery,Urban,0,21.52054096270709,14.522357085481953,1
13448.66621703272,15,7.405254602095328,1236.66249170971,5528.218119551416,44648.92899115712,Supermarket,Rural,1,14.343110846356245,12.040590280556449,0
16620.83176244221,13,4.187075557541277,1400.8417151438114,6621.531196424477,79295.02389148972,Supermarket,Urban,1,14.863305383972067,15.950262352852093,1
14349.284728161578,9,2.2342660454915504,1400.5235065042036,2575.0630686298273,51135.61311716202,Convenience,Urban,1,16.613735231486178,18.36754194597718,0
15484.979824963591,9,3.5965848037502504,1690.7813520030197,3634.710416222099,68365.33336614694,Convenience,Urban,1,13.529320254750612,12.522157460756372,1
17975.78512718457,15,6.167176939946543,2114.1110970970776,2584.2031143657296,56313.903486208954,Convenience,Urban,0,15.91260037541596,16.7671306190341,0
10908.896583832637,10,6.355887569905346,1136.1820844099605,3049.783011344616,64017.54378740411,Grocery,Urban,0,9.90991651792438,14.720290474007012,0
25461.9363784273,10,5.812170394032468,2916.0389961856654,4996.581301353441,40949.81135511884,Supermarket,Suburban,1,23.468229193318876,16.354049353701168,1
9969.91309250149,8,7.601474611776032,1125.6010542989616,2981.0428459513964,80019.74367814935,Convenience,Suburban,1,10.02765740196425,15.940601631135294,0
8929.056936061339,16,4.627273860246029,776.2361544643863,2763.593234024486,50577.53002442898,Supermarket,Rural,1,9.691446105956118,13.757086825092518,0
20790.55436750034,17,9.104332296018647,2067.2608961395194,5195.493795583412,49006.74918434446,Supermarket,Urban,0,24.334996056200534,14.681436416854373,1
18958.31346981468,5,6.636374272211814,1605.3319991247497,4676.10818506532,100685.1352010314,Grocery,Urban,1,15.837301777139974,13.940316519798586,1
18120.599085260776,4,-0.046974940415754673,1944.0888850369224,4525.016796902762,73314.60966436412,Supermarket,Suburban,1,21.413977105086175,15.35624466011917,1
18141.7275463214,18,8.601317259927132,2140.651042812168,3020.668962701401,79436.24612424613,Supermarket,Suburban,1,21.199138137552648,12.461708395981315,1
14938.766135765427,19,3.4660267797285567,1277.0191850179287,5939.534917322053,71883.37094542848,Supermarket,Suburban,1,12.273686027568106,13.178745193515528,0
10513.728142570842,4,2.9317976210861385,1149.7321604327344,4021.7352959796867,58212.79160020397,Supermarket,Rural,1,9.926309908341045,13.758118783442123,0
15379.022790968631,7,6.047542219665788,1619.2500205381584,7570.285208132154,45397.25213817484,Convenience,Urban,0,17.305358525470503,16.175108716864166,1
11614.191442439442,10,1.5236390553269126,1200.2593404585164,4241.749254205067,60517.69418861512,Supermarket,Rural,1,12.13253998631297,10.753398212135462,0
19875.598667088758,18,3.6090615373567734,1900.2028220301372,499.9782372292598,50327.60983211656,Supermarket,Suburban,1,22.094462350717265,14.678611095477205,0
14264.713092489306,19,8.114197081248415,1343.8110900099891,433.1866978346966,51228.27241348221,Supermarket,Urban,0,15.51449218670041,12.875373007339444,0
10872.514016037443,4,6.112435157995005,889.480018955883,4935.924912768203,41252.190065454546,Supermarket,Rural,0,10.85846721991939,13.765764258945202,0
13393.070791735034,10,6.62447956187844,1188.184333568993,5950.741228496208,66717.13939693244,Supermarket,Suburban,1,10.935271116319266,13.01949240745471,0
17064.65727137812,1,3.6861787990050523,1375.5321134971598,2824.2578051142254,88601.1822128877,Grocery,Urban,1,17.6398604662205,15.583715942748928,0
12181.377235980126,18,1.9232600020637936,1257.8086226602613,7151.468159165726,73372.05084539673,Supermarket,Urban,1,9.981745277585802,14.5286601152433,0
10888.898022167843,5,6.413634858627468,917.2168454050686,6494.498405491155,63413.144182224314,Grocery,Urban,0,11.340685881933544,17.134830670963762,0
16218.436057459561,15,6.860512312483901,1863.8352533564866,4315.820145161722,64391.421907847725,Convenience,Suburban,1,18.167313803187565,16.205194216249918,1
16224.832855543615,17,6.76998677216222,1637.5029512577175,4809.180913534197,19283.34031409605,Grocery,Urban,1,16.776423622259212,10.388861746829864,1
12465.28412314435,3,5.418138460235731,1346.0960704321014,5341.795326082775,58642.468671509356,Supermarket,Urban,1,14.943491326848141,12.120002828114014,0
12644.808471908385,12,3.0658635130558585,1219.393047178605,6834.992345980773,43599.86157169491,Supermarket,Urban,1,12.421584610943015,14.480678141627964,0
16160.249686788182,2,9.87553917611946,1655.184362256214,5023.203950118372,67016.18791853415,Convenience,Suburban,1,17.768695263096436,14.871194417990775,1
7759.578292513379,1,5.959574885968351,913.3517708742221,4281.897478406723,61100.360169976484,Grocery,Rural,1,8.278580144041465,12.38465769076253,0
7962.681128117224,17,4.652226716821664,663.3658812879502,5008.4517963799735,51960.43188188689,Convenience,Suburban,1,9.527926670568549,18.911923111543643,0
11407.77889373782,16,4.661101525033264,1028.4969496939837,4806.040422173839,66678.45056732898,Convenience,Urban,1,12.380721000082772,17.594063222316706,0
13932.764241440764,5,5.299194956147107,1549.316878112079,5386.615280912491,66549.18729510414,Convenience,Rural,1,12.060371997062513,10.065777472507332,0
16554.53782799002,15,7.1392165243159615,1389.7449792939688,1644.965060380695,87779.36059184642,Convenience,Suburban,1,19.57089186887141,16.036279081075456,1
22376.78108474776,3,5.379256246610905,1857.8645651275265,4473.780174921183,75296.26250670095,Grocery,Rural,1,23.878506791620943,14.862610389832664,1
19288.298116010097,7,6.7170263068949945,1822.004580498695,4690.660761369604,68254.59185055309,Supermarket,Suburban,1,15.888451886996185,18.731625121713783,1
14200.307350182864,11,5.302795375786415,1188.3771215405266,3890.729249421742,50787.28289522912,Convenience,Suburban,1,15.095314698498504,10.290348217369104,0
14904.918960486555,10,4.7752922170592385,1541.2153875033716,5176.249666326338,48898.41321338768,Grocery,Suburban,1,17.18906444395744,21.179564433720152,0
9987.353176810957,9,6.282500786656778,889.3838879479512,6881.751430853561,73982.7201115491,Supermarket,Urban,1,10.295130890848363,12.471163015200142,0
14907.43432003805,14,6.206572067347593,1726.697087882504,4207.3256966566605,61998.95941339355,Grocery,Suburban,1,14.03695725681678,16.135580456796074,0
13556.706805399308,13,4.66073176180969,1509.4037795529769,5037.581621061536,68740.48386689911,Grocery,Rural,1,15.296897933448639,13.180929069282993,0
16613.592801690447,2,3.5015860845714815,1794.0721191496195,6409.39714067733,79670.0078625734,Convenience,Rural,1,18.491008588058243,13.87152324371693,0
10863.845282238384,3,5.6834578294808695,1137.2030010313217,4242.346758912783,42302.91837287285,Grocery,Rural,0,11.055840517360323,9.931746031559275,0
17596.732571205863,7,5.156697337925188,2015.5056273452567,2667.305196461786,85955.5307754349,Supermarket,Suburban,1,15.16389117059516,18.590660291749685,1
22663.694565012887,18,3.890256574458485,2015.3119824749172,4923.668273631886,79540.72680423495,Convenience,Urban,0,20.406268071147675,14.191057943275482,1
14456.199257715713,3,3.3151990349264064,1661.3693568041872,697.500794802886,34183.39667018533,Convenience,Urban,0,15.835227986393264,14.39502626190097,0
17008.558610494707,10,5.820951687788913,1897.8097300507636,552.4494430559803,100296.38673366467,Grocery,Suburban,1,19.09096519039341,21.937445716548236,1
18450.719958555565,7,6.100190114055389,2028.2218323500729,4499.518070674387,69820.64478622185,Supermarket,Suburban,0,16.821634142557436,17.878328126989764,1
12993.897640570818,9,4.279935770690279,1331.2277644894548,482.5444253772007,57821.9254936557,Supermarket,Urban,1,12.307742282945718,12.994916171483043,0
16120.462409052085,17,3.8401259281741487,1448.4197823391721,2027.2483863577136,72785.93335407389,Grocery,Urban,0,13.396954682406935,13.16923229890657,0
15062.962003908975,11,3.339489621925619,1460.232406929549,3429.8521547345163,50337.88044591896,Supermarket,Suburban,0,16.349109690918965,15.779403631784593,0
15488.380492744158,7,5.764509878289838,1730.7154092344524,2917.87547538117,73191.92529790326,Supermarket,Suburban,1,12.412868542993346,17.31218974054132,1
11134.951080722667,14,3.3920458527185264,904.9501612073461,3778.290244679323,53097.55312497033,Grocery,Rural,1,9.11525588937683,20.257326149424426,0
15122.550871294714,19,9.482269138041461,1682.8681713886315,5669.305211152745,95305.39303205902,Supermarket,Suburban,1,12.124318051457072,10.175701923633532,1
17489.99145622725,4,4.179437128058006,1567.1527244988877,4357.721217045896,65901.50290859601,Supermarket,Suburban,1,18.506646764626222,17.181057922062244,1
22255.71803897521,6,0.14957144425479818,1908.9256383856118,2741.0193973308114,74747.34578109236,Supermarket,Suburban,0,21.52027452206061,17.663007934305142,0
19796.354130426036,10,4.9396566667417305,1675.3269011562575,6031.661609176414,53209.02350521791,Supermarket,Rural,1,18.1932197275064,12.631479445993829,0
25765.91228755778,7,4.853933040362395,2089.3578397150072,1856.7141451837138,77247.44035840037,Grocery,Suburban,1,30.019359501096897,13.919220295418155,1
11163.262185559754,13,7.223437135048377,1126.8583032984918,4332.825263158149,64811.29904746832,Supermarket,Rural,1,9.791533007281245,10.10900506633269,0
19361.60318360339,14,5.576252473455408,1717.962696528263,1689.8710374824432,43822.22437517083,Supermarket,Rural,1,18.50479811064025,13.49731891304631,1
15916.71002869176,4,3.3323296331203958,1903.276742658975,4378.476858595809,61418.55920167628,Grocery,Rural,1,18.720036131722992,15.696282254167327,0
25949.014666088362,8,4.4272162530064465,2672.163885401793,3522.0588941611036,93966.66603293807,Convenience,Urban,1,25.192409518087093,19.78235238456607,1
